activity_label,query_action_key,total_evaluated,correct,incorrect,unknown,tp,tn,fp,fn,accuracy
drumming_fingers,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,folding_clothes,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,petting_animal,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,reading_book,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,sanding_floor,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,using_computer,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,washing_dishes,6,6,0,0,0,6,0,0,1.0000
dunking_basketball,carrying_baby,9,6,3,0,0,6,3,0,0.6667
dunking_basketball,cleaning,9,6,3,0,0,6,3,0,0.6667
dunking_basketball,cleaning_floor,9,8,1,0,0,8,1,0,0.8889
dunking_basketball,cleaning_shoes,9,7,2,0,0,7,2,0,0.7778
dunking_basketball,cleaning_windows,9,8,1,0,0,8,1,0,0.8889
dunking_basketball,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,decorating_christmas_tree,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,folding_clothes,9,7,2,0,0,7,2,0,0.7778
dunking_basketball,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,petting_animal,9,8,1,0,0,8,1,0,0.8889
dunking_basketball,reading_book,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,sanding_floor,9,8,1,0,0,8,1,0,0.8889
dunking_basketball,using_computer,9,9,0,0,0,9,0,0,1.0000
dunking_basketball,washing_dishes,9,9,0,0,0,9,0,0,1.0000
dying_hair,carrying_baby,3,3,0,0,0,3,0,0,1.0000
dying_hair,cleaning,3,0,3,0,0,0,3,0,0.0000
dying_hair,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
dying_hair,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
dying_hair,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
dying_hair,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
dying_hair,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
dying_hair,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
dying_hair,folding_clothes,3,0,3,0,0,0,3,0,0.0000
dying_hair,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
dying_hair,petting_animal,3,3,0,0,0,3,0,0,1.0000
dying_hair,reading_book,3,3,0,0,0,3,0,0,1.0000
dying_hair,sanding_floor,3,3,0,0,0,3,0,0,1.0000
dying_hair,using_computer,3,3,0,0,0,3,0,0,1.0000
dying_hair,washing_dishes,3,3,0,0,0,3,0,0,1.0000
eating_carrots,carrying_baby,6,3,3,0,0,3,3,0,0.5000
eating_carrots,cleaning,6,3,3,0,0,3,3,0,0.5000
eating_carrots,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
eating_carrots,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
eating_carrots,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
eating_carrots,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
eating_carrots,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
eating_carrots,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
eating_carrots,folding_clothes,6,6,0,0,0,6,0,0,1.0000
eating_carrots,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
eating_carrots,petting_animal,6,6,0,0,0,6,0,0,1.0000
eating_carrots,reading_book,6,6,0,0,0,6,0,0,1.0000
eating_carrots,sanding_floor,6,6,0,0,0,6,0,0,1.0000
eating_carrots,using_computer,6,6,0,0,0,6,0,0,1.0000
eating_carrots,washing_dishes,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,carrying_baby,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,cleaning,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,folding_clothes,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,petting_animal,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,reading_book,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,sanding_floor,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,using_computer,6,6,0,0,0,6,0,0,1.0000
eating_doughnuts,washing_dishes,6,6,0,0,0,6,0,0,1.0000
eating_ice_cream,carrying_baby,3,1,2,0,0,1,2,0,0.3333
eating_ice_cream,cleaning,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,folding_clothes,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,petting_animal,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,reading_book,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,sanding_floor,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,using_computer,3,3,0,0,0,3,0,0,1.0000
eating_ice_cream,washing_dishes,3,3,0,0,0,3,0,0,1.0000
eating_watermelon,carrying_baby,12,9,3,0,0,9,3,0,0.7500
eating_watermelon,cleaning,12,6,6,0,0,6,6,0,0.5000
eating_watermelon,cleaning_floor,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,cleaning_shoes,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,cleaning_windows,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,cooking_chicken,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,decorating_christmas_tree,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,flipping_pancake,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,folding_clothes,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,petting_animal,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,reading_book,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,sanding_floor,12,12,0,0,0,12,0,0,1.0000
eating_watermelon,using_computer,12,11,1,0,0,11,1,0,0.9167
eating_watermelon,washing_dishes,12,11,1,0,0,11,1,0,0.9167
faceplanting,carrying_baby,3,3,0,0,0,3,0,0,1.0000
faceplanting,cleaning,3,3,0,0,0,3,0,0,1.0000
faceplanting,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
faceplanting,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
faceplanting,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
faceplanting,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
faceplanting,decorating_christmas_tree,3,2,1,0,0,2,1,0,0.6667
faceplanting,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
faceplanting,folding_clothes,3,2,1,0,0,2,1,0,0.6667
faceplanting,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
faceplanting,petting_animal,3,3,0,0,0,3,0,0,1.0000
faceplanting,reading_book,3,3,0,0,0,3,0,0,1.0000
faceplanting,sanding_floor,3,3,0,0,0,3,0,0,1.0000
faceplanting,using_computer,3,3,0,0,0,3,0,0,1.0000
faceplanting,washing_dishes,3,3,0,0,0,3,0,0,1.0000
feeding_goats,carrying_baby,6,6,0,0,0,6,0,0,1.0000
feeding_goats,cleaning,6,6,0,0,0,6,0,0,1.0000
feeding_goats,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
feeding_goats,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
feeding_goats,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
feeding_goats,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
feeding_goats,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
feeding_goats,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
feeding_goats,folding_clothes,6,6,0,0,0,6,0,0,1.0000
feeding_goats,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
feeding_goats,petting_animal,6,1,5,0,0,1,5,0,0.1667
feeding_goats,reading_book,6,6,0,0,0,6,0,0,1.0000
feeding_goats,sanding_floor,6,6,0,0,0,6,0,0,1.0000
feeding_goats,using_computer,6,6,0,0,0,6,0,0,1.0000
feeding_goats,washing_dishes,6,6,0,0,0,6,0,0,1.0000
filling_eyebrows,carrying_baby,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,cleaning,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,cleaning_floor,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,cleaning_shoes,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,cleaning_windows,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,decorating_christmas_tree,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,folding_clothes,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,petting_animal,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,reading_book,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,sanding_floor,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,using_computer,9,9,0,0,0,9,0,0,1.0000
filling_eyebrows,washing_dishes,9,9,0,0,0,9,0,0,1.0000
fixing_hair,carrying_baby,3,3,0,0,0,3,0,0,1.0000
fixing_hair,cleaning,3,2,1,0,0,2,1,0,0.6667
fixing_hair,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
fixing_hair,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
fixing_hair,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
fixing_hair,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
fixing_hair,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
fixing_hair,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
fixing_hair,folding_clothes,3,3,0,0,0,3,0,0,1.0000
fixing_hair,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
fixing_hair,petting_animal,3,3,0,0,0,3,0,0,1.0000
fixing_hair,reading_book,3,3,0,0,0,3,0,0,1.0000
fixing_hair,sanding_floor,3,3,0,0,0,3,0,0,1.0000
fixing_hair,using_computer,3,3,0,0,0,3,0,0,1.0000
fixing_hair,washing_dishes,3,3,0,0,0,3,0,0,1.0000
flipping_pancake,carrying_baby,21,19,2,0,0,19,2,0,0.9048
flipping_pancake,cleaning,21,17,4,0,0,17,4,0,0.8095
flipping_pancake,cleaning_floor,21,20,1,0,0,20,1,0,0.9524
flipping_pancake,cleaning_shoes,21,18,3,0,0,18,3,0,0.8571
flipping_pancake,cleaning_windows,21,21,0,0,0,21,0,0,1.0000
flipping_pancake,cooking_chicken,21,15,6,0,0,15,6,0,0.7143
flipping_pancake,decorating_christmas_tree,21,20,1,0,0,20,1,0,0.9524
flipping_pancake,flipping_pancake,21,15,6,0,15,0,0,6,0.7143
flipping_pancake,folding_clothes,21,17,4,0,0,17,4,0,0.8095
flipping_pancake,mowing_lawn,21,21,0,0,0,21,0,0,1.0000
flipping_pancake,petting_animal,21,21,0,0,0,21,0,0,1.0000
flipping_pancake,reading_book,21,19,2,0,0,19,2,0,0.9048
flipping_pancake,sanding_floor,21,21,0,0,0,21,0,0,1.0000
flipping_pancake,using_computer,21,20,1,0,0,20,1,0,0.9524
flipping_pancake,washing_dishes,21,21,0,0,0,21,0,0,1.0000
folding_clothes,carrying_baby,3,3,0,0,0,3,0,0,1.0000
folding_clothes,cleaning,3,3,0,0,0,3,0,0,1.0000
folding_clothes,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
folding_clothes,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
folding_clothes,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
folding_clothes,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
folding_clothes,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
folding_clothes,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
folding_clothes,folding_clothes,3,3,0,0,3,0,0,0,1.0000
folding_clothes,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
folding_clothes,petting_animal,3,3,0,0,0,3,0,0,1.0000
folding_clothes,reading_book,3,3,0,0,0,3,0,0,1.0000
folding_clothes,sanding_floor,3,3,0,0,0,3,0,0,1.0000
folding_clothes,using_computer,3,3,0,0,0,3,0,0,1.0000
folding_clothes,washing_dishes,3,3,0,0,0,3,0,0,1.0000
front_raises,carrying_baby,33,33,0,0,0,33,0,0,1.0000
front_raises,cleaning,33,33,0,0,0,33,0,0,1.0000
front_raises,cleaning_floor,33,33,0,0,0,33,0,0,1.0000
front_raises,cleaning_shoes,33,33,0,0,0,33,0,0,1.0000
front_raises,cleaning_windows,33,33,0,0,0,33,0,0,1.0000
front_raises,cooking_chicken,33,33,0,0,0,33,0,0,1.0000
front_raises,decorating_christmas_tree,33,33,0,0,0,33,0,0,1.0000
front_raises,flipping_pancake,33,33,0,0,0,33,0,0,1.0000
front_raises,folding_clothes,33,33,0,0,0,33,0,0,1.0000
front_raises,mowing_lawn,33,33,0,0,0,33,0,0,1.0000
front_raises,petting_animal,33,33,0,0,0,33,0,0,1.0000
front_raises,reading_book,33,33,0,0,0,33,0,0,1.0000
front_raises,sanding_floor,33,33,0,0,0,33,0,0,1.0000
front_raises,using_computer,33,33,0,0,0,33,0,0,1.0000
front_raises,washing_dishes,33,33,0,0,0,33,0,0,1.0000
frying_vegetables,carrying_baby,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,cleaning,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,cooking_chicken,3,0,3,0,0,0,0,3,0.0000
frying_vegetables,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,folding_clothes,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,petting_animal,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,reading_book,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,sanding_floor,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,using_computer,3,3,0,0,0,3,0,0,1.0000
frying_vegetables,washing_dishes,3,3,0,0,0,3,0,0,1.0000
gargling,carrying_baby,15,14,1,0,0,14,1,0,0.9333
gargling,cleaning,15,12,3,0,0,12,3,0,0.8000
gargling,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
gargling,cleaning_shoes,15,15,0,0,0,15,0,0,1.0000
gargling,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
gargling,cooking_chicken,15,15,0,0,0,15,0,0,1.0000
gargling,decorating_christmas_tree,15,14,1,0,0,14,1,0,0.9333
gargling,flipping_pancake,15,15,0,0,0,15,0,0,1.0000
gargling,folding_clothes,15,15,0,0,0,15,0,0,1.0000
gargling,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
gargling,petting_animal,15,15,0,0,0,15,0,0,1.0000
gargling,reading_book,15,15,0,0,0,15,0,0,1.0000
gargling,sanding_floor,15,15,0,0,0,15,0,0,1.0000
gargling,using_computer,15,15,0,0,0,15,0,0,1.0000
gargling,washing_dishes,15,15,0,0,0,15,0,0,1.0000
getting_a_haircut,carrying_baby,24,19,5,0,0,19,5,0,0.7917
getting_a_haircut,cleaning,24,16,8,0,0,16,8,0,0.6667
getting_a_haircut,cleaning_floor,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,cleaning_shoes,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,cleaning_windows,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,cooking_chicken,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,decorating_christmas_tree,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,flipping_pancake,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,folding_clothes,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,mowing_lawn,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,petting_animal,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,reading_book,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,sanding_floor,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,using_computer,24,24,0,0,0,24,0,0,1.0000
getting_a_haircut,washing_dishes,24,24,0,0,0,24,0,0,1.0000
getting_a_tattoo,carrying_baby,12,11,1,0,0,11,1,0,0.9167
getting_a_tattoo,cleaning,12,7,5,0,0,7,5,0,0.5833
getting_a_tattoo,cleaning_floor,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,cleaning_shoes,12,9,3,0,0,9,3,0,0.7500
getting_a_tattoo,cleaning_windows,12,9,3,0,0,9,3,0,0.7500
getting_a_tattoo,cooking_chicken,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,decorating_christmas_tree,12,8,4,0,0,8,4,0,0.6667
getting_a_tattoo,flipping_pancake,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,folding_clothes,12,9,3,0,0,9,3,0,0.7500
getting_a_tattoo,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,petting_animal,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,reading_book,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,sanding_floor,12,12,0,0,0,12,0,0,1.0000
getting_a_tattoo,using_computer,12,10,2,0,0,10,2,0,0.8333
getting_a_tattoo,washing_dishes,12,11,1,0,0,11,1,0,0.9167
giving_or_receiving_award,carrying_baby,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,cleaning,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,folding_clothes,6,5,1,0,0,5,1,0,0.8333
giving_or_receiving_award,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,petting_animal,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,reading_book,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,sanding_floor,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,using_computer,6,6,0,0,0,6,0,0,1.0000
giving_or_receiving_award,washing_dishes,6,6,0,0,0,6,0,0,1.0000
golf_driving,carrying_baby,6,6,0,0,0,6,0,0,1.0000
golf_driving,cleaning,6,6,0,0,0,6,0,0,1.0000
golf_driving,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
golf_driving,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
golf_driving,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
golf_driving,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
golf_driving,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
golf_driving,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
golf_driving,folding_clothes,6,6,0,0,0,6,0,0,1.0000
golf_driving,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
golf_driving,petting_animal,6,6,0,0,0,6,0,0,1.0000
golf_driving,reading_book,6,6,0,0,0,6,0,0,1.0000
golf_driving,sanding_floor,6,6,0,0,0,6,0,0,1.0000
golf_driving,using_computer,6,5,1,0,0,5,1,0,0.8333
golf_driving,washing_dishes,6,6,0,0,0,6,0,0,1.0000
grooming_horse,carrying_baby,9,8,1,0,0,8,1,0,0.8889
grooming_horse,cleaning,9,3,6,0,0,3,6,0,0.3333
grooming_horse,cleaning_floor,9,8,1,0,0,8,1,0,0.8889
grooming_horse,cleaning_shoes,9,8,1,0,0,8,1,0,0.8889
grooming_horse,cleaning_windows,9,9,0,0,0,9,0,0,1.0000
grooming_horse,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
grooming_horse,decorating_christmas_tree,9,7,2,0,0,7,2,0,0.7778
grooming_horse,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
grooming_horse,folding_clothes,9,7,2,0,0,7,2,0,0.7778
grooming_horse,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
grooming_horse,petting_animal,9,3,6,0,0,3,6,0,0.3333
grooming_horse,reading_book,9,9,0,0,0,9,0,0,1.0000
grooming_horse,sanding_floor,9,9,0,0,0,9,0,0,1.0000
grooming_horse,using_computer,9,9,0,0,0,9,0,0,1.0000
grooming_horse,washing_dishes,9,9,0,0,0,9,0,0,1.0000
gymnastics_tumbling,carrying_baby,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,cleaning,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,folding_clothes,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,petting_animal,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,reading_book,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,sanding_floor,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,using_computer,6,6,0,0,0,6,0,0,1.0000
gymnastics_tumbling,washing_dishes,6,6,0,0,0,6,0,0,1.0000
headbutting,carrying_baby,9,6,3,0,0,6,3,0,0.6667
headbutting,cleaning,9,5,4,0,0,5,4,0,0.5556
headbutting,cleaning_floor,9,9,0,0,0,9,0,0,1.0000
headbutting,cleaning_shoes,9,9,0,0,0,9,0,0,1.0000
headbutting,cleaning_windows,9,9,0,0,0,9,0,0,1.0000
headbutting,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
headbutting,decorating_christmas_tree,9,8,1,0,0,8,1,0,0.8889
headbutting,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
headbutting,folding_clothes,9,4,5,0,0,4,5,0,0.4444
headbutting,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
headbutting,petting_animal,9,8,1,0,0,8,1,0,0.8889
headbutting,reading_book,9,7,2,0,0,7,2,0,0.7778
headbutting,sanding_floor,9,9,0,0,0,9,0,0,1.0000
headbutting,using_computer,9,7,2,0,0,7,2,0,0.7778
headbutting,washing_dishes,9,9,0,0,0,9,0,0,1.0000
hockey_stop,carrying_baby,3,3,0,0,0,3,0,0,1.0000
hockey_stop,cleaning,3,3,0,0,0,3,0,0,1.0000
hockey_stop,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
hockey_stop,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
hockey_stop,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
hockey_stop,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
hockey_stop,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
hockey_stop,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
hockey_stop,folding_clothes,3,3,0,0,0,3,0,0,1.0000
hockey_stop,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
hockey_stop,petting_animal,3,3,0,0,0,3,0,0,1.0000
hockey_stop,reading_book,3,3,0,0,0,3,0,0,1.0000
hockey_stop,sanding_floor,3,3,0,0,0,3,0,0,1.0000
hockey_stop,using_computer,3,3,0,0,0,3,0,0,1.0000
hockey_stop,washing_dishes,3,3,0,0,0,3,0,0,1.0000
hopscotch,carrying_baby,3,3,0,0,0,3,0,0,1.0000
hopscotch,cleaning,3,3,0,0,0,3,0,0,1.0000
hopscotch,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
hopscotch,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
hopscotch,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
hopscotch,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
hopscotch,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
hopscotch,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
hopscotch,folding_clothes,3,3,0,0,0,3,0,0,1.0000
hopscotch,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
hopscotch,petting_animal,3,3,0,0,0,3,0,0,1.0000
hopscotch,reading_book,3,3,0,0,0,3,0,0,1.0000
hopscotch,sanding_floor,3,3,0,0,0,3,0,0,1.0000
hopscotch,using_computer,3,3,0,0,0,3,0,0,1.0000
hopscotch,washing_dishes,3,3,0,0,0,3,0,0,1.0000
hurdling,carrying_baby,12,11,1,0,0,11,1,0,0.9167
hurdling,cleaning,12,9,3,0,0,9,3,0,0.7500
hurdling,cleaning_floor,12,12,0,0,0,12,0,0,1.0000
hurdling,cleaning_shoes,12,11,1,0,0,11,1,0,0.9167
hurdling,cleaning_windows,12,12,0,0,0,12,0,0,1.0000
hurdling,cooking_chicken,12,12,0,0,0,12,0,0,1.0000
hurdling,decorating_christmas_tree,12,11,1,0,0,11,1,0,0.9167
hurdling,flipping_pancake,12,12,0,0,0,12,0,0,1.0000
hurdling,folding_clothes,12,12,0,0,0,12,0,0,1.0000
hurdling,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
hurdling,petting_animal,12,12,0,0,0,12,0,0,1.0000
hurdling,reading_book,12,12,0,0,0,12,0,0,1.0000
hurdling,sanding_floor,12,12,0,0,0,12,0,0,1.0000
hurdling,using_computer,12,12,0,0,0,12,0,0,1.0000
hurdling,washing_dishes,12,12,0,0,0,12,0,0,1.0000
hurling_(sport),carrying_baby,6,6,0,0,0,6,0,0,1.0000
hurling_(sport),cleaning,6,6,0,0,0,6,0,0,1.0000
hurling_(sport),cleaning_floor,6,6,0,0,0,6,0,0,1.0000
hurling_(sport),cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
hurling_(sport),cleaning_windows,6,6,0,0,0,6,0,0,1.0000
hurling_(sport),cooking_chicken,6,6,0,0,0,6,0,0,1.0000
